train/std,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean,time/time_elapsed,time/episodes,train/n_updates,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/actor_loss,train/learning_rate
0.025743059813976288,45,33600,269.74304,0.0,100.0,743,336,8192,8.410082966089249,0.022342299576848745,-12.68347093462944,-74.14931154251099,0.0003
0.025744907557964325,45,34000,270.42883,0.0,100.0,753,340,8304,7.6450015008449554,0.02170984831172973,-15.535693407058716,-74.98900985717773,0.0003
0.025748927146196365,45,34400,270.2019,0.0,100.0,762,344,8400,7.229266881942749,0.021242775255814195,-17.84636354446411,-76.24599027633667,0.0003
0.025749631226062775,45,34800,271.3522,0.0,100.0,771,348,8496,5.942945569753647,0.020719946012832224,-19.73852413892746,-76.51292419433594,0.0003
0.025750812143087387,45,35200,271.8176,0.0,100.0,781,352,8592,7.034156978130341,0.020194644457660615,-15.500933676958084,-77.10062599182129,0.0003
0.02575274556875229,44,35600,271.66306,0.0,100.0,791,356,8704,5.409983821213245,0.01964174711611122,-20.35456484556198,-77.87392520904541,0.0003
0.02575407177209854,44,36000,272.13614,0.0,100.0,800,360,8800,6.397212848067284,0.019171311985701323,-16.139465928077698,-78.7978572845459,0.0003
0.02575807459652424,44,36400,272.7213,0.0,100.0,810,364,8896,6.440300524234772,0.01873634837102145,-12.340866148471832,-78.7448058128357,0.0003
0.025760283693671227,44,36800,271.98163,0.0,100.0,819,368,8992,5.716030463576317,0.01836037659086287,-16.62697660923004,-79.60778522491455,0.0003
0.025762559846043587,44,37200,272.37805,0.0,100.0,828,372,9104,6.039512366056442,0.01792620331980288,-11.421730056405067,-80.23181343078613,0.0003
0.025764696300029755,44,37600,272.52997,0.0,100.0,837,376,9200,5.441229991614819,0.017559205880388618,-14.54098430275917,-80.64456033706665,0.0003
0.025765636935830116,44,38000,272.13348,0.0,100.0,846,380,9296,5.8296302407979965,0.01718820130918175,-9.00688198581338,-81.10654783248901,0.0003
0.025767022743821144,44,38400,271.94675,0.0,100.0,855,384,9392,5.217271029949188,0.016799347824417055,-13.56028226017952,-81.63724708557129,0.0003
0.025771817192435265,44,38800,271.77145,0.0,100.0,867,388,9504,5.48971800506115,0.01646924903616309,-14.402750015258789,-82.20639991760254,0.0003
0.025775322690606117,44,39200,272.79803,0.0,100.0,878,392,9600,4.715833440423012,0.01616830099374056,-13.156258225440979,-82.88152265548706,0.0003
0.02577408403158188,44,39600,272.5317,0.0,100.0,888,396,9696,4.351392030715942,0.0157885110238567,-13.184529215097427,-83.38289070129395,0.0003
0.025774169713258743,44,40000,272.42624,0.0,100.0,898,400,9792,4.608405143022537,0.0155131914652884,-6.213131822645664,-84.00085258483887,0.0003
0.025774279609322548,44,40400,273.78055,0.0,100.0,909,404,9904,4.488610967993736,0.015175160369835794,-11.573022276163101,-84.93121099472046,0.0003
0.025769267231225967,44,40800,274.0866,0.0,100.0,920,408,10000,8.148765653371811,0.015033343574032187,5.505273066461086,-85.95003509521484,0.0003
0.02576580084860325,44,41200,274.68854,0.0,100.0,930,412,10096,5.117675334215164,0.015073073329403996,2.7744952570647,-86.72944450378418,0.0003
0.025767821818590164,44,41600,275.06543,0.0,100.0,940,416,10192,5.215871572494507,0.015071139379870147,-2.054789772257209,-88.03853416442871,0.0003
0.025769630447030067,44,42000,275.04834,0.0,100.0,953,420,10304,2.7660197243094444,0.015038076438941061,-3.9402736369520426,-88.63123941421509,0.0003
0.025776280090212822,43,42400,276.04724,0.0,100.0,964,424,10400,2.5260753706097603,0.014857623085845262,-8.21414628252387,-88.97618532180786,0.0003
0.025775302201509476,43,42800,277.20178,0.0,100.0,975,428,10496,2.3400571793317795,0.014591392304282635,-8.92413181066513,-89.37576007843018,0.0003
0.02577519603073597,43,43200,276.2909,0.0,100.0,986,432,10592,2.591766782104969,0.014319208567030728,-7.1477577006444335,-90.03386974334717,0.0003
0.025777069851756096,43,43600,278.29105,0.0,100.0,997,436,10704,2.600180074572563,0.014042849652469158,-11.669372200965881,-90.56568574905396,0.0003
0.02577628567814827,43,44000,277.94345,0.0,100.0,1009,440,10800,2.6693782955408096,0.013804011861793697,-6.41521018743515,-91.61442995071411,0.0003
0.025775782763957977,43,44400,279.04913,0.0,100.0,1021,444,10896,2.0472415536642075,0.013643944694194943,-3.069662531837821,-91.70471715927124,0.0003
0.02577715553343296,43,44800,278.2389,0.0,100.0,1031,448,10992,2.365431621670723,0.013442607829347253,-6.42477635294199,-92.35796689987183,0.0003
0.025777647271752357,43,45200,275.99997,0.0,100.0,1042,452,11104,2.4253317415714264,0.01320696622133255,-6.302993286401033,-92.95282697677612,0.0003
0.025776246562600136,43,45600,277.7472,0.0,100.0,1053,456,11200,2.76743184030056,0.013049360306467861,-6.000856846570969,-93.19541311264038,0.0003
0.02577233500778675,43,46000,278.59,0.0,100.0,1065,460,11296,3.0827033072710037,0.012850268685724586,-3.737189868465066,-94.05823230743408,0.0003
0.02576209418475628,43,46400,275.34485,0.0,100.0,1076,464,11392,4.28251875936985,0.01285198499681428,7.194127891212702,-95.48383474349976,0.0003
0.025767095386981964,42,46800,274.972,0.0,100.0,1088,468,11504,2.975081041455269,0.01302698568906635,2.374171059578657,-96.63790941238403,0.0003
0.0257781520485878,42,47200,275.71768,0.0,100.0,1099,472,11600,1.9968495443463326,0.013109607913065702,-1.077344374731183,-97.21447706222534,0.0003
0.025773175060749054,42,47600,273.87927,0.0,100.0,1110,476,11696,2.993521898984909,0.013105765625368804,2.2223965376615524,-98.06360006332397,0.0003
0.025781279429793358,42,48000,269.4929,0.0,100.0,1120,480,11792,2.0947339683771133,0.013107106671668589,-3.8118813261389732,-98.59378385543823,0.0003
0.025778163224458694,42,48400,266.97952,0.0,100.0,1131,484,11904,2.0689542964100838,0.013061584031675011,-0.21348150540143251,-99.08614873886108,0.0003
0.025777967646718025,42,48800,264.01978,0.0,100.0,1142,488,12000,1.8117986395955086,0.012976557947695255,2.0491420328617096,-99.55659580230713,0.0003
0.025781171396374702,42,49200,259.99814,0.0,100.0,1153,492,12096,1.6416316851973534,0.013005966204218566,2.182184725999832,-100.2363224029541,0.0003
0.02578268200159073,42,49600,255.97629,0.0,100.0,1163,496,12192,1.649432472884655,0.012998511490877718,-0.772631324827671,-100.81037330627441,0.0003
0.025785502046346664,42,50000,251.78316,0.0,100.0,1175,500,12304,1.5252604186534882,0.01296106557128951,-4.4295844957232475,-101.58227729797363,0.0003
0.025789083912968636,42,50400,250.35944,0.0,100.0,1187,504,12400,2.6259518042206764,0.012856975838076323,-4.5173808336257935,-101.72549438476562,0.0003
0.0257903803139925,42,50800,248.69376,0.0,100.0,1198,508,12496,1.764548733830452,0.012771141598932445,-2.0180785097181797,-102.47023057937622,0.0003
0.025785405188798904,42,51200,246.03522,0.0,100.0,1209,512,12592,8.89804893732071,0.012858943257015198,10.95133911818266,-103.90496635437012,0.0003
0.025781044736504555,42,51600,241.98145,0.0,100.0,1220,516,12704,5.6393235474824905,0.013418052927590907,7.122751601040363,-106.99180459976196,0.0003
0.02578582987189293,42,52000,238.37473,0.0,100.0,1231,520,12800,5.220319792628288,0.013730268110521138,8.836446434259415,-108.33598232269287,0.0003
0.025785693898797035,42,52400,233.57422,0.0,100.0,1241,524,12896,13.96752718091011,0.01392972469329834,4.6348762437701225,-109.65128374099731,0.0003
0.025788497179746628,42,52800,226.88486,0.0,100.0,1251,528,12992,15.569133818149567,0.014350525685586035,8.167982518672943,-111.68079423904419,0.0003
0.02578728087246418,42,53200,223.04591,0.0,100.0,1263,532,13104,33.57838809490204,0.014990700874477625,14.799558982253075,-115.27311754226685,0.0003
0.025795532390475273,42,53600,217.65828,0.0,100.0,1273,536,13200,16.056326270103455,0.015434790402650833,11.439581222832203,-116.29577207565308,0.0003
0.02579430863261223,42,54000,212.44717,0.0,100.0,1283,540,13296,23.29808396100998,0.015768825309351087,9.488354902714491,-118.75512933731079,0.0003
0.025794263929128647,42,54400,207.55426,0.0,100.0,1293,544,13392,25.746262192726135,0.016246565617620945,15.197714030742645,-121.64977884292603,0.0003
0.02580321580171585,41,54800,202.35617,0.0,100.0,1304,548,13504,23.291471123695374,0.016907889978028834,7.164192400872707,-123.22464513778687,0.0003
0.025803592056035995,41,55200,199.88739,0.0,100.0,1315,552,13600,25.356465280056,0.017346634878776968,12.59561625123024,-124.50041246414185,0.0003
0.02581028826534748,41,55600,194.94218,0.0,100.0,1325,556,13696,21.33851784467697,0.01788539218250662,14.723625287413597,-125.91977262496948,0.0003
0.025816386565566063,41,56000,189.05649,0.0,100.0,1335,560,13792,17.747317373752594,0.018346018972806633,11.128658793866634,-126.88152122497559,0.0003
0.025812966749072075,41,56400,187.4451,0.0,100.0,1346,564,13904,22.650438487529755,0.01890935469418764,14.729264110326767,-128.47142457962036,0.0003
0.025824155658483505,41,56800,183.97508,0.0,100.0,1356,568,14000,13.888655930757523,0.01939863443840295,10.412285543978214,-129.36614084243774,0.0003
0.02582593634724617,41,57200,177.38338,0.0,100.0,1367,572,14096,15.039193332195282,0.019840889028273523,9.82076744735241,-130.16398811340332,0.0003
0.025806952267885208,41,57600,174.37529,0.0,100.0,1376,576,14192,55.399086475372314,0.02076766698155552,27.71316921710968,-142.3322515487671,0.0003
0.0258012805134058,41,58000,175.9942,0.0,100.0,1387,580,14304,48.72799062728882,0.022081646719016135,28.10814130306244,-138.4630250930786,0.0003
0.025810401886701584,41,58400,175.57233,0.0,100.0,1397,584,14400,24.815440773963928,0.023088496760465205,23.21063321828842,-136.50914764404297,0.0003
0.025819282978773117,41,58800,175.51157,0.0,100.0,1407,588,14496,19.836010932922363,0.02396201656665653,19.618437230587006,-137.05758380889893,0.0003
0.025827040895819664,41,59200,174.07143,0.0,100.0,1418,592,14592,17.057545363903046,0.024705462739802897,13.591593399643898,-138.05299854278564,0.0003
0.025833869352936745,41,59600,172.46715,0.0,100.0,1429,596,14704,13.031326711177826,0.025376033154316247,10.933187335729599,-137.86957263946533,0.0003
0.02584310993552208,41,60000,171.11829,0.0,100.0,1439,600,14800,18.24948537349701,0.02588228858076036,11.782842952758074,-138.86806297302246,0.0003
0.025849314406514168,41,60400,168.22633,0.0,100.0,1450,604,14896,15.056591928005219,0.026603538659401238,10.492509126663208,-138.90662288665771,0.0003
0.02586006186902523,41,60800,165.61295,0.0,100.0,1461,608,14992,11.38243904709816,0.027053825557231903,9.618910863995552,-139.26214218139648,0.0003
0.025870027020573616,41,61200,164.5109,0.0,100.0,1472,612,15104,9.571900427341461,0.027541820774786174,4.178436102345586,-139.0290470123291,0.0003
0.02587239257991314,41,61600,162.57782,0.0,100.0,1482,616,15200,8.019581258296967,0.02793795696925372,6.6877130679786205,-139.11858749389648,0.0003
0.02586834877729416,41,62000,160.97394,0.0,100.0,1493,620,15296,8.416919380426407,0.028355794493108988,5.47909040749073,-139.6536865234375,0.0003
0.025870848447084427,41,62400,160.02617,0.0,100.0,1504,624,15392,8.197583228349686,0.028814936755225062,7.878180742263794,-140.36183071136475,0.0003
0.025869937613606453,41,62800,160.91582,0.0,100.0,1517,628,15504,7.157965421676636,0.029258701484650373,5.343896843492985,-140.0832872390747,0.0003
0.02587171643972397,41,63200,160.12805,0.0,100.0,1528,632,15600,6.758405774831772,0.029633148689754307,5.1932535618543625,-139.99954223632812,0.0003
0.025872014462947845,41,63600,158.70107,0.0,100.0,1539,636,15696,6.168488219380379,0.029977655387483537,6.580000756308436,-140.26308250427246,0.0003
0.02587485872209072,41,64000,157.87079,0.0,100.0,1550,640,15792,6.12944021821022,0.030371428467333317,1.3431828897446394,-140.53243446350098,0.0003
0.02587219700217247,41,64400,157.19429,0.0,100.0,1561,644,15904,6.4361670315265656,0.030801977729424834,3.2946657985448837,-139.8741340637207,0.0003
0.025870541110634804,41,64800,158.10123,0.0,100.0,1572,648,16000,5.420067757368088,0.03109314537141472,2.4819106943905354,-140.25005626678467,0.0003
0.025870434939861298,41,65200,157.15651,0.0,100.0,1583,652,16096,4.919426321983337,0.031290308106690645,-0.2098103016614914,-139.93585300445557,0.0003
0.025868970900774002,41,65600,156.31331,0.0,100.0,1593,656,16192,4.881059214472771,0.0313732132781297,0.6164834350347519,-140.26889610290527,0.0003
0.025862937793135643,41,66000,156.94316,0.0,100.0,1605,660,16304,4.204253196716309,0.03145930729806423,-0.5608970075845718,-140.2581911087036,0.0003
0.025858962908387184,41,66400,155.40326,0.0,100.0,1615,664,16400,4.040744781494141,0.03136648191139102,1.297403771430254,-139.98712253570557,0.0003
0.025854993611574173,41,66800,154.84088,0.0,100.0,1625,668,16496,5.905348092317581,0.03121401264797896,-3.9128105342388153,-140.1243438720703,0.0003
0.025857027620077133,41,67200,158.69223,0.0,100.0,1637,672,16592,4.832706585526466,0.030975796631537378,-1.4674528390169144,-140.7934808731079,0.0003
0.025864223018288612,40,67600,162.76909,0.0,100.0,1650,676,16704,4.767459690570831,0.03050884453114122,-5.20482065808028,-140.69435787200928,0.0003
0.025865977630019188,40,68000,161.888,0.0,100.0,1660,680,16800,4.35205639898777,0.029881944647058845,-6.74850157648325,-140.96529865264893,0.0003
0.025869732722640038,40,68400,165.00266,0.0,100.0,1672,684,16896,4.242437198758125,0.029301394941285253,-6.417324396315962,-140.75932788848877,0.0003
0.02586730383336544,40,68800,167.36961,0.0,100.0,1689,688,16992,4.261145114898682,0.02870060666464269,-6.203427821397781,-140.9576873779297,0.0003
0.025872569531202316,40,69200,170.04865,0.0,100.0,1700,692,17104,4.689447402954102,0.028016765601933002,-3.467067202553153,-141.09476566314697,0.0003
0.025874067097902298,40,69600,176.48238,0.0,100.0,1710,696,17200,4.691601663827896,0.027469306369312108,-5.304630134254694,-141.5666627883911,0.0003
0.02587253786623478,40,70000,181.48628,0.0,100.0,1721,700,17296,4.692578226327896,0.026958395028486848,-6.233561635017395,-141.97842979431152,0.0003
0.025873415172100067,40,70400,185.61064,0.0,100.0,1731,704,17392,4.551366180181503,0.026548409485258162,-4.018585614860058,-142.18094444274902,0.0003
0.025868160650134087,40,70800,190.05698,0.0,100.0,1742,708,17504,4.428805887699127,0.026157983345910907,-5.020710024982691,-142.30370044708252,0.0003
0.025866439566016197,40,71200,191.712,0.0,100.0,1752,712,17600,4.413631901144981,0.02583953703287989,-2.076694907620549,-142.18135738372803,0.0003
0.02587069943547249,40,71600,197.85294,0.0,100.0,1765,716,17696,4.961828261613846,0.025620030937716365,-2.0711303874850273,-142.87516021728516,0.0003
0.025873061269521713,40,72000,204.28848,0.0,100.0,1775,720,17792,4.155909180641174,0.025430189445614815,-3.218982628546655,-142.86772346496582,0.0003
0.02587266080081463,40,72400,205.73271,0.0,100.0,1786,724,17904,4.479800418019295,0.025129811838269234,-2.1811558827757835,-143.34241676330566,0.0003
0.02587408386170864,40,72800,211.43657,0.0,100.0,1796,728,18000,4.22305853664875,0.024809038382954895,-2.5586176700890064,-143.4850082397461,0.0003
0.02587531879544258,40,73200,216.30656,0.0,100.0,1806,732,18096,4.067797660827637,0.02450354374013841,-4.303249130025506,-143.20545482635498,0.0003
0.02587713673710823,40,73600,221.67278,0.0,100.0,1816,736,18192,4.602544978260994,0.024170818622224033,-5.600225169211626,-143.91992568969727,0.0003
0.02587474323809147,40,74000,227.88895,0.0,100.0,1827,740,18304,4.183445528149605,0.023663840373046696,-4.5579663794487715,-144.12771224975586,0.0003
